company,company_tier,total_questions,easy_pct,medium_pct,hard_pct,avg_acceptance,median_acceptance,avg_frequency,median_frequency,avg_likes,avg_dislikes,top_category,Array_pct,String_pct,Hash Table_pct,Dynamic Programming_pct,Sorting_pct,Math_pct,Two Pointers_pct,Depth-First Search_pct,Greedy_pct,Binary Search_pct,Breadth-First Search_pct,Matrix_pct,Stack_pct,Heap (Priority Queue)_pct,Tree_pct,Design_pct,Binary Tree_pct,Prefix Sum_pct,Sliding Window_pct,Simulation_pct,Linked List_pct,Bit Manipulation_pct,Graph_pct,Counting_pct,Backtracking_pct,Database_pct,Union Find_pct,Recursion_pct,Divide And Conquer_pct,Monotonic Stack_pct,Trie_pct,Queue_pct,Enumeration_pct,Ordered Set_pct,Topological Sort_pct,Memoization_pct,Doubly-Linked List_pct,Binary Search Tree_pct,Data Stream_pct,Number Theory_pct,Segment Tree_pct,Hash Function_pct,Geometry_pct,Shortest Path_pct,String Matching_pct,Bitmask_pct,Monotonic Queue_pct,Combinatorics_pct,Quickselect_pct,Bucket Sort_pct
1kosmos,Tier_C,1,0.0,100.0,0.0,63.9,63.9,100.0,100.0,832.0,41.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6sense,Tier_C,7,0.0,85.71428571428571,14.285714285714286,54.98571428571428,53.2,91.07142857142856,87.5,2246.714285714286,322.57142857142856,Algorithms,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accelya,Tier_C,1,100.0,0.0,0.0,75.2,75.2,100.0,100.0,186.0,18.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accenture,Tier_A,142,45.070422535211264,47.183098591549296,7.746478873239437,59.897887323943664,59.85,52.55281690140845,50.0,11970.617021276596,1557.9929078014184,Algorithms,0.5,0.2605633802816901,0.19718309859154928,0.19014084507042253,0.11971830985915492,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.07746478873239436,0.07746478873239436,0.06338028169014084,0.04225352112676056,0.056338028169014086,0.028169014084507043,0.035211267605633804,0.0,0.035211267605633804,0.04225352112676056,0.02112676056338028,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.007042253521126761,0.04225352112676056,0.04225352112676056,0.056338028169014086,0.014084507042253521,0.04929577464788732,0.04929577464788732,0.04225352112676056,0.007042253521126761,0.014084507042253521,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.007042253521126761,0.0,0.014084507042253521,0.0,0.007042253521126761,0.0,0.0,0.014084507042253521,0.0,0.0,0.007042253521126761,0.007042253521126761,0.014084507042253521
accolite,Tier_C,20,20.0,75.0,5.0,51.79,50.9,69.375,62.5,20886.736842105263,1335.8947368421052,Algorithms,0.7,0.25,0.15,0.35,0.05,0.1,0.3,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acko,Tier_C,4,50.0,0.0,50.0,72.32499999999999,69.65,93.75,93.75,1501.25,164.5,Algorithms,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
acorns,Tier_C,1,0.0,100.0,0.0,72.6,72.6,100.0,100.0,6589.0,597.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activision,Tier_C,3,33.333333333333336,66.66666666666667,0.0,65.96666666666667,67.6,79.16666666666667,75.0,4580.0,288.3333333333333,Algorithms,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adobe,Tier_A,156,25.64102564102564,60.8974358974359,13.461538461538462,58.266666666666666,58.150000000000006,55.44871794871795,50.0,11095.045454545454,1262.435064935065,Algorithms,0.5641025641025641,0.22435897435897437,0.1987179487179487,0.15384615384615385,0.12179487179487179,0.14102564102564102,0.1282051282051282,0.10897435897435898,0.09615384615384616,0.10897435897435898,0.12179487179487179,0.09615384615384616,0.07692307692307693,0.057692307692307696,0.08974358974358974,0.05128205128205128,0.07692307692307693,0.0641025641025641,0.0641025641025641,0.03205128205128205,0.04487179487179487,0.07692307692307693,0.04487179487179487,0.05128205128205128,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.04487179487179487,0.038461538461538464,0.019230769230769232,0.02564102564102564,0.019230769230769232,0.00641025641025641,0.0,0.02564102564102564,0.02564102564102564,0.00641025641025641,0.019230769230769232,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.0,0.00641025641025641,0.00641025641025641,0.01282051282051282,0.01282051282051282,0.01282051282051282
adp,Tier_C,2,50.0,0.0,50.0,39.1,39.1,81.25,81.25,8952.0,282.5,Algorithms,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
aetion,Tier_C,1,0.0,100.0,0.0,64.8,64.8,100.0,100.0,5479.0,302.0,Algorithms,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affinity,Tier_C,1,0.0,0.0,100.0,69.8,69.8,100.0,100.0,1801.0,82.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affirm,Tier_C,10,10.0,60.0,30.0,56.54,54.45,67.5,62.5,7507.1,1174.0,Algorithms,0.7,0.5,0.6,0.2,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
agoda,Tier_B,44,34.09090909090909,61.36363636363637,4.545454545454546,59.825,59.8,63.63636363636363,62.5,13696.119047619048,874.9285714285714,Algorithms,0.6136363636363636,0.29545454545454547,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.1590909090909091,0.13636363636363635,0.0,0.11363636363636363,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.18181818181818182,0.045454545454545456,0.0,0.022727272727272728,0.0,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0
airbnb,Tier_B,61,18.0327868852459,47.540983606557376,34.42622950819672,54.08688524590164,53.2,65.3688524590164,75.0,8171.0,860.672131147541,Algorithms,0.5901639344262295,0.3442622950819672,0.29508196721311475,0.19672131147540983,0.09836065573770492,0.16393442622950818,0.06557377049180328,0.11475409836065574,0.03278688524590164,0.06557377049180328,0.18032786885245902,0.14754098360655737,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.11475409836065574,0.01639344262295082,0.01639344262295082,0.08196721311475409,0.09836065573770492,0.06557377049180328,0.11475409836065574,0.09836065573770492,0.0,0.06557377049180328,0.0,0.03278688524590164,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.06557377049180328,0.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082
airbus,Tier_C,4,50.0,50.0,0.0,48.8,42.1,100.0,100.0,15543.25,575.75,Algorithms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airtel,Tier_C,7,14.285714285714286,85.71428571428571,0.0,56.24285714285714,56.8,71.42857142857143,75.0,21507.85714285714,1559.857142857143,Algorithms,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airwallex,Tier_C,1,0.0,100.0,0.0,68.7,68.7,37.5,37.5,13819.0,349.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akamai,Tier_C,10,50.0,50.0,0.0,63.44999999999999,61.5,61.25,50.0,20191.4,1192.1,Algorithms,0.5,0.3,0.5,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
akuna-capital,Tier_C,17,5.882352941176471,47.05882352941177,47.05882352941177,55.323529411764696,56.4,91.17647058823528,100.0,4058.529411764706,265.7647058823529,Algorithms,0.6470588235294118,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.23529411764705882,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
alibaba,Tier_C,5,0.0,80.0,20.0,53.120000000000005,50.1,90.0,100.0,5060.4,409.8,Algorithms,0.8,0.4,0.4,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
allincall,Tier_C,1,100.0,0.0,0.0,79.4,79.4,100.0,100.0,611.0,73.0,Algorithms,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alphonso,Tier_C,1,0.0,100.0,0.0,47.2,47.2,100.0,100.0,1022.0,135.0,Algorithms,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alten,Tier_C,1,100.0,0.0,0.0,47.6,47.6,62.5,62.5,19118.0,4720.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
altimetrik,Tier_C,4,75.0,25.0,0.0,61.825,63.5,81.25,81.25,25112.75,1148.0,Algorithms,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amadeus,Tier_C,2,50.0,50.0,0.0,74.0,74.0,81.25,81.25,6969.5,250.5,Algorithms,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amazon,Tier_A,1957,26.77567705671947,54.93101686254471,18.29330608073582,60.22529381706693,60.9,26.30940214614205,25.0,3548.9131130063965,468.1775053304904,Algorithms,0.5508431272355646,0.21768012263668882,0.2110373019928462,0.15022994379151763,0.14716402657128258,0.15022994379151763,0.07715891670924885,0.11190597853857946,0.1251916198262647,0.09913132345426673,0.08840061318344404,0.07562595809913132,0.061318344404701075,0.06489524782830863,0.08124680633622892,0.04343382728666326,0.06796116504854369,0.06591722023505366,0.049565661727133364,0.052120592743995914,0.0342360756259581,0.05569749616760347,0.04445579969340828,0.041389882473173226,0.03168114460909555,0.054164537557485945,0.027082268778742973,0.019417475728155338,0.01890648952478283,0.021972406745017884,0.016351558507920288,0.01788451711803781,0.021972406745017884,0.018395503321410323,0.011241696474195196,0.010730710270822688,0.005109862033725089,0.016351558507920288,0.008175779253960144,0.016862544711292796,0.012774655084312723,0.009197751660705161,0.007664793050587634,0.008686765457332652,0.008175779253960144,0.007153806847215125,0.005620848237097598,0.010219724067450179,0.002043944813490036,0.0030659172202350538
amd,Tier_C,17,47.05882352941177,52.94117647058823,0.0,57.68235294117647,57.5,66.17647058823529,62.5,22800.58823529412,1617.0,Algorithms,0.5294117647058824,0.17647058823529413,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705
amdocs,Tier_C,5,40.0,60.0,0.0,68.97999999999999,74.6,87.5,100.0,5845.0,271.6666666666667,Algorithms,0.8,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
american-airlines,Tier_C,1,0.0,100.0,0.0,49.9,49.9,12.5,12.5,2601.0,1993.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
american-express,Tier_C,24,37.5,45.833333333333336,16.666666666666668,57.225,55.75,56.25,56.25,13967.304347826086,1320.7826086956522,Algorithms,0.625,0.2916666666666667,0.375,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,0.125,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
amplitude,Tier_C,1,0.0,100.0,0.0,40.0,40.0,12.5,12.5,988.0,347.0,Algorithms,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analytics-quotient,Tier_C,2,100.0,0.0,0.0,50.75,50.75,100.0,100.0,25.5,60.5,Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andela,Tier_C,1,100.0,0.0,0.0,44.2,44.2,62.5,62.5,25692.0,1873.0,Algorithms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anduril,Tier_B,51,9.803921568627452,78.43137254901961,11.764705882352942,59.57058823529412,58.7,46.81372549019608,50.0,10670.921568627453,900.9215686274508,Algorithms,0.6470588235294118,0.2549019607843137,0.21568627450980393,0.11764705882352941,0.17647058823529413,0.0784313725490196,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.09803921568627451,0.27450980392156865,0.21568627450980393,0.09803921568627451,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0,0.11764705882352941,0.0,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anthropic,Tier_C,4,0.0,100.0,0.0,63.425,66.85,40.625,25.0,1115.25,1242.5,Algorithms,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anyscale,Tier_C,1,0.0,0.0,100.0,51.2,51.2,100.0,100.0,4127.0,5076.0,Algorithms,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aon,Tier_C,5,40.0,40.0,20.0,59.55999999999999,64.4,52.5,62.5,4803.8,119.2,Algorithms,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apolloio,Tier_C,3,0.0,66.66666666666667,33.333333333333336,59.73333333333333,57.8,70.83333333333333,75.0,12372.0,728.0,Algorithms,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appdynamics,Tier_C,2,50.0,50.0,0.0,62.45,62.45,31.25,31.25,1755.0,124.0,Algorithms,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appfolio,Tier_C,3,33.333333333333336,33.333333333333336,33.333333333333336,56.833333333333336,47.4,58.333333333333336,62.5,9411.333333333334,469.3333333333333,Algorithms,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apple,Tier_A,303,25.41254125412541,59.73597359735974,14.851485148514852,57.52640264026402,57.3,43.31683168316832,37.5,9375.142857142857,1162.531561461794,Algorithms,0.5445544554455446,0.2607260726072607,0.24092409240924093,0.12871287128712872,0.1188118811881188,0.10561056105610561,0.1419141914191419,0.132013201320132,0.052805280528052806,0.10561056105610561,0.132013201320132,0.10231023102310231,0.07920792079207921,0.06930693069306931,0.07920792079207921,0.11551155115511551,0.07260726072607261,0.039603960396039604,0.0462046204620462,0.04950495049504951,0.07920792079207921,0.033003300330033,0.039603960396039604,0.039603960396039604,0.052805280528052806,0.006600660066006601,0.0231023102310231,0.036303630363036306,0.052805280528052806,0.019801980198019802,0.026402640264026403,0.033003300330033,0.009900990099009901,0.0231023102310231,0.013201320132013201,0.0165016501650165,0.013201320132013201,0.0165016501650165,0.026402640264026403,0.0033003300330033004,0.009900990099009901,0.006600660066006601,0.006600660066006601,0.006600660066006601,0.0033003300330033004,0.0033003300330033004,0.006600660066006601,0.0,0.009900990099009901,0.009900990099009901
applied-intuition,Tier_C,11,0.0,63.63636363636363,36.36363636363637,59.42727272727273,61.4,36.36363636363637,37.5,6356.909090909091,558.0909090909091,Algorithms,1.0,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
